   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.9945273e-03   4.4653166e-05   0.0000000e+00
   9.9656641e-03   1.1535330e-04   0.0000000e+00
   1.4913515e-02   2.1183125e-04   0.0000000e+00
   1.9838186e-02   3.3381998e-04   0.0000000e+00
   2.4739780e-02   4.8105456e-04   0.0000000e+00
   2.9618402e-02   6.5327216e-04   0.0000000e+00
   3.4474154e-02   8.5021206e-04   0.0000000e+00
   3.9307139e-02   1.0716156e-03   0.0000000e+00
   4.4117461e-02   1.3172261e-03   0.0000000e+00
   4.8905221e-02   1.5867890e-03   0.0000000e+00
   5.3670520e-02   1.8800517e-03   0.0000000e+00
   5.8413460e-02   2.1967638e-03   0.0000000e+00
   6.3134141e-02   2.5366766e-03   0.0000000e+00
   6.7832664e-02   2.8995436e-03   0.0000000e+00
   7.2509128e-02   3.2851201e-03   0.0000000e+00
   7.7163633e-02   3.6931635e-03   0.0000000e+00
   8.1796277e-02   4.1234332e-03   0.0000000e+00
   8.6407159e-02   4.5756902e-03   0.0000000e+00
   9.0996378e-02   5.0496977e-03   0.0000000e+00
   9.5564030e-02   5.5452208e-03   0.0000000e+00
   1.0011021e-01   6.0620262e-03   0.0000000e+00
   1.0463502e-01   6.5998829e-03   0.0000000e+00
   1.0913856e-01   7.1585614e-03   0.0000000e+00
   1.1362091e-01   7.7378341e-03   0.0000000e+00
   1.1808218e-01   8.3374755e-03   0.0000000e+00
   1.2252246e-01   8.9572615e-03   0.0000000e+00
   1.2694185e-01   9.5969701e-03   0.0000000e+00
   1.3134044e-01   1.0256381e-02   0.0000000e+00
   1.3571831e-01   1.0935276e-02   0.0000000e+00
   1.4007558e-01   1.1633438e-02   0.0000000e+00
   1.4441233e-01   1.2350651e-02   0.0000000e+00
   1.4872864e-01   1.3086704e-02   0.0000000e+00
   1.5302462e-01   1.3841384e-02   0.0000000e+00
   1.5730036e-01   1.4614481e-02   0.0000000e+00
   1.6155595e-01   1.5405788e-02   0.0000000e+00
   1.6579147e-01   1.6215097e-02   0.0000000e+00
   1.7000703e-01   1.7042205e-02   0.0000000e+00
   1.7420270e-01   1.7886908e-02   0.0000000e+00
   1.7837858e-01   1.8749004e-02   0.0000000e+00
   1.8253476e-01   1.9628294e-02   0.0000000e+00
   1.8667133e-01   2.0524580e-02   0.0000000e+00
   1.9078838e-01   2.1437665e-02   0.0000000e+00
   1.9488599e-01   2.2367354e-02   0.0000000e+00
   1.9896425e-01   2.3313454e-02   0.0000000e+00
