   0.0000000e+00   0.0000000e+00   0.0000000e+00
   1.0203041e-04   1.0207040e-04   1.0101010e-02
   4.0812162e-04   4.0820080e-04   2.0202020e-02
   9.1827365e-04   9.1839118e-04   3.0303030e-02
   1.6324865e-03   1.6326416e-03   4.0404040e-02
   2.5507601e-03   2.5509519e-03   5.0505051e-02
   3.6730946e-03   3.6733223e-03   6.0606061e-02
   4.9994898e-03   4.9997527e-03   7.0707071e-02
   6.5299459e-03   6.5302430e-03   8.0808081e-02
   8.2644628e-03   8.2647934e-03   9.0909091e-02
   1.0203041e-02   1.0203404e-02   1.0101010e-01
   1.2345679e-02   1.2346074e-02   1.1111111e-01
   1.4692378e-02   1.4692804e-02   1.2121212e-01
   1.7243138e-02   1.7243595e-02   1.3131313e-01
   1.9997959e-02   1.9998445e-02   1.4141414e-01
   2.2956841e-02   2.2957355e-02   1.5151515e-01
   2.6119784e-02   2.6120326e-02   1.6161616e-01
   2.9486787e-02   2.9487356e-02   1.7171717e-01
   3.3057851e-02   3.3058446e-02   1.8181818e-01
   3.6832976e-02   3.6833597e-02   1.9191919e-01
   4.0812162e-02   4.0812807e-02   2.0202020e-01
   4.4995409e-02   4.4996077e-02   2.1212121e-01
   4.9382716e-02   4.9383407e-02   2.2222222e-01
   5.3974084e-02   5.3974798e-02   2.3232323e-01
   5.8769513e-02   5.8770248e-02   2.4242424e-01
   6.3769003e-02   6.3769758e-02   2.5252525e-01
   6.8972554e-02   6.8973328e-02   2.6262626e-01
   7.4380165e-02   7.4380959e-02   2.7272727e-01
   7.9991838e-02   7.9992649e-02   2.8282828e-01
   8.5807571e-02   8.5808399e-02   2.9292929e-01
   9.1827365e-02   9.1828209e-02   3.0303030e-01
   9.8051219e-02   9.8052080e-02   3.1313131e-01
   1.0447913e-01   1.0448001e-01   3.2323232e-01
   1.1111111e-01   1.1111200e-01   3.3333333e-01
   1.1794715e-01   1.1794805e-01   3.4343434e-01
   1.2498725e-01   1.2498816e-01   3.5353535e-01
   1.3223140e-01   1.3223233e-01   3.6363636e-01
   1.3967962e-01   1.3968056e-01   3.7373737e-01
   1.4733190e-01   1.4733285e-01   3.8383838e-01
   1.5518825e-01   1.5518920e-01   3.9393939e-01
   1.6324865e-01   1.6324961e-01   4.0404040e-01
   1.7151311e-01   1.7151408e-01   4.1414141e-01
   1.7998163e-01   1.7998261e-01   4.2424242e-01
   1.8865422e-01   1.8865520e-01   4.3434343e-01
   1.9753086e-01   1.9753185e-01   4.4444444e-01
   2.0661157e-01   2.0661256e-01   4.5454545e-01
   2.1589634e-01   2.1589733e-01   4.6464646e-01
   2.2538516e-01   2.2538616e-01   4.7474747e-01
   2.3507805e-01   2.3507905e-01   4.8484848e-01
   2.4497500e-01   2.4497600e-01   4.9494949e-01
   2.5507601e-01   2.5507701e-01   5.0505051e-01
   2.6538108e-01   2.6538208e-01   5.1515152e-01
   2.7589022e-01   2.7589121e-01   5.2525253e-01
   2.8660341e-01   2.8660440e-01   5.3535354e-01
   2.9752066e-01   2.9752165e-01   5.4545455e-01
   3.0864198e-01   3.0864296e-01   5.5555556e-01
   3.1996735e-01   3.1996833e-01   5.6565657e-01
   3.3149679e-01   3.3149776e-01   5.7575758e-01
   3.4323028e-01   3.4323125e-01   5.8585859e-01
   3.5516784e-01   3.5516880e-01   5.9595960e-01
   3.6730946e-01   3.6731041e-01   6.0606061e-01
   3.7965514e-01   3.7965608e-01   6.1616162e-01
   3.9220488e-01   3.9220581e-01   6.2626263e-01
   4.0495868e-01   4.0495960e-01   6.3636364e-01
   4.1791654e-01   4.1791745e-01   6.4646465e-01
   4.3107846e-01   4.3107936e-01   6.5656566e-01
   4.4444444e-01   4.4444533e-01   6.6666667e-01
   4.5801449e-01   4.5801536e-01   6.7676768e-01
   4.7178859e-01   4.7178945e-01   6.8686869e-01
   4.8576676e-01   4.8576760e-01   6.9696970e-01
   4.9994898e-01   4.9994981e-01   7.0707071e-01
   5.1433527e-01   5.1433608e-01   7.1717172e-01
   5.2892562e-01   5.2892641e-01   7.2727273e-01
   5.4372003e-01   5.4372080e-01   7.3737374e-01
   5.5871850e-01   5.5871925e-01   7.4747475e-01
   5.7392103e-01   5.7392176e-01   7.5757576e-01
   5.8932762e-01   5.8932833e-01   7.6767677e-01
   6.0493827e-01   6.0493896e-01   7.7777778e-01
   6.2075298e-01   6.2075365e-01   7.8787879e-01
   6.3677176e-01   6.3677240e-01   7.9797980e-01
   6.5299459e-01   6.5299521e-01   8.0808081e-01
   6.6942149e-01   6.6942208e-01   8.1818182e-01
   6.8605244e-01   6.8605301e-01   8.2828283e-01
   7.0288746e-01   7.0288800e-01   8.3838384e-01
   7.1992654e-01   7.1992705e-01   8.4848485e-01
   7.3716968e-01   7.3717016e-01   8.5858586e-01
   7.5461688e-01   7.5461733e-01   8.6868687e-01
   7.7226814e-01   7.7226856e-01   8.7878788e-01
   7.9012346e-01   7.9012385e-01   8.8888889e-01
   8.0818284e-01   8.0818320e-01   8.9898990e-01
   8.2644628e-01   8.2644661e-01   9.0909091e-01
   8.4491378e-01   8.4491408e-01   9.1919192e-01
   8.6358535e-01   8.6358561e-01   9.2929293e-01
   8.8246097e-01   8.8246120e-01   9.3939394e-01
   9.0154066e-01   9.0154085e-01   9.4949495e-01
   9.2082441e-01   9.2082456e-01   9.5959596e-01
   9.4031221e-01   9.4031233e-01   9.6969697e-01
   9.6000408e-01   9.6000416e-01   9.7979798e-01
   9.7990001e-01   9.7990005e-01   9.8989899e-01
   1.0000000e+00   1.0000000e+00   1.0000000e+00
